STOCK_CODE,MNEMONIC,PART_NUMBER,PN Global,ITEM_NAME,STOCK_TYPE District,CLASS,HOME_WH,UOI,ISSUING PRICE,PRICE_CODE
3616,KOMATSU,700-22-11252,700-22-11252,"PACKING, PREFORMED",S,G,UTVH,EACH,0,FP
3624,KOMATSU,700-22-11270,700-22-11270,PLATE,S,G,UTVH,EACH,0,FP
3632,KOMATSU,700-22-11311,700-22-11311,SPRING,S,G,UTVH,EACH,0,FP
3640,KOMATSU,700-22-11410,700-22-11410,O-RING,S,G,UTVH,EACH,16502.24,FP
3657,KOMATSU,700-22-11430,700-22-11430,COLLAR,S,G,UTVH,EACH,0,FP
3665,KOMATSU,700-80-61430,700-80-61430,"RETAINER, PACKING",S,G,UTVH,EACH,0,FP
3673,KOMATSU,700-93-11330,Duplikasi Pref,"RETAINER, PACKING",S,G,UTVH,EACH,0,FP
3681,KOMATSU,704-37-03810,704-37-03810,SEAL,S,G,UTVH,EACH,260344.83,FP
3699,KOMATSU,705-17-03840,705-17-03840,SEAL,S,G,UTVH,EACH,0,FP
3707,KOMATSU,705-17-04441,705-17-04441,"RETAINER, PACKING",S,G,UTVH,EACH,81573.34,FP
3715,KOMATSU,705-17-04830,705-17-04830,SEAL,S,G,UTVH,EACH,0,FP
3723,KOMATSU,705-24-30010,705-24-30010,PUMP ASSY,S,G,UTVH,EACH,0,FP
3731,KOMATSU,705-56-47000,705-56-47000,PUMP,S,G,UTVH,EACH,0,FP
3749,KOMATSU,707-44-11070,707-44-11070,SEAL PISTON,S,G,UTVH,EACH,0,FP
3756,KOMATSU,707-44-20910,707-44-20910,RING,S,G,UTVH,EACH,0,FP
3764,KOMATSU,Duplikasi Pref,Duplikasi Pref,PACKING ROD,S,G,UTVH,EACH,0,FP
3772,KOMATSU,707-52-90981,707-52-90981,BUSHING,S,G,UTVH,EACH,0,FP
3780,KOMATSU,707-76-11130,707-76-11130,"BUSHING, SLEEVE",S,G,UTVH,EACH,0,FP
3798,KOMATSU,707-98-24530,707-98-24530,SERVICE KIT,S,G,UTVH,KIT,1405456.26,FP
3806,KOMATSU,707-98-26900,707-98-26900,STEERING CYLINDER,S,G,UTVH,EACH,0,FP
3814,KOMATSU,707-98-34500,707-98-34500,KIT,S,G,UTVH,KIT,0,FP
3822,KOMATSU,707-99-68660,707-99-68660,SEAL KIT,S,G,UTVH,EACH,0,FP
3830,KOMATSU,707-99-77380,707-99-77380,SERVICE KIT BOOM,S,G,UTVH,EACH,0,FP
3848,KOMATSU,7831-62-6100,7831-62-6100,SERVICE METER,S,G,UTVH,EACH,0,FP
3855,KOMATSU,7861-92-1410,7861-92-1410,SENSOR,S,G,UTVH,EACH,0,FP
3863,KOMATSU,7861-92-3440,7861-92-3440,SENSOR OIL TEMP,S,G,UTVH,EACH,0,FP
3871,KOMATSU,799-401-2300,799-401-2302,PRESSURE GANGE GROUP,S,G,UTVH,EACH,0,FP
3889,KOMATSU,DK029341-4130,DK029341-4130,GASKET,S,G,UTVH,EACH,0,FP
3897,KOMATSU,DK154332-3200,DK154332-3200,SPRING,S,G,UTVH,EACH,0,FP
3905,KOMATSU,DK487012-0100,DK487012-0100,"PIN, PISTON",S,G,UTVH,EACH,0,FP
3913,KOMATSU,KD0-47100-3420,KD0-47100-3420,"RELAY-SOLENOID, ENGINE STARTER, ELECTRIC",S,G,UTVH,EACH,0,FP
3921,KOMATSU,KD1-09202-0070,KD1-09202-0070,"BEARING, ROLLER, NEEDLE",S,G,UTVH,EACH,0,FP
3939,KOMATSU,KDO-0275-06852,KDO-0275-06852,BOLT,S,G,UTVH,EACH,0,
3947,KOMATSU,Duplikasi Pref,20Y-979-3380,FILTER SET,S,G,UTVH,EACH,0,FP
3954,KOMATSU,Duplikasi Pref,SD1510-02911X0,"REGULATOR, ENGINE GENERATOR",S,G,UTVH,EACH,1984648.37,
3962,FLEETGRD,AF4939,AF4939,AIR CLEANER,S,G,BPVH,EACH,196110,FP
4010,KUBOTA,37560-63012,37560-63012,STARTING MOTOR (37560-6301-0-R),S,P,SPUT,EACH,0,
4028,PATRIA,760-10-1A000,760-10-1A000,SEDIMENTER,S,P,SPUT,EACH,660000,
4051,MANITOU,19910,19910,FILTER,S,P,SPUT,EACH,545642.71,FP
4069,MANITOU,229300,229300,V-BELT,S,G,PSVH,EACH,782002.09,
4135,MANITOU,31137561,31137561,THRUST WASHER,S,P,SPUT,EACH,50000,
4150,MANITOU,3142U031,3142U031,TAPPET,S,P,SPUT,EACH,130000,
4242,MANITOU,561749,561749,FILTER,G,P,SPUT,EACH,783630,FP
4259,MANITOU,563416,563416,AIR CLEANER OUTNER,G,P,SPUT,EACH,671145.79,FP
4358,MICHELIN,20.5R25 XMINED2A,20.5R25 XMINED2A,TYRE TUBELESS,S,P,SPUT,EACH,0,
4531,NISSAN,5505599017-DEV,5505599017-DEV,BOLT SET,S,P,SPUT,EACH,43650,
4549,KPPDEV,111108174-DEV,111108174-DEV,BOLT TORGE ROD,S,P,SPUT,EACH,48900,
4556,NISSAN,08912-9481A,08912-9481A,NUT SELF LOCK,S,P,SPUT,EACH,4850,
4564,NISSAN,08915-2481A,08915-2481A,WASHER SPRING,S,P,SPUT,EACH,5000,
4580,KPPDEV,1644499028A-DEV,1644499028A-DEV,"FILTER ELEMENT, FLUID",S,P,SPUT,EACH,70810,
4614,Belum Setting PN,Belum Setting PN,23300-97077,MOTOR STARTING,S,P,SPUT,EACH,4500000,
4689,NISSAN,26335-Z0004,26335-Z0004,VALVE ASSY 3 WAY,S,P,SPUT,EACH,630000,
4697,NISSAN,28880Z3000-DEV,28880Z3000-DEV,BLADE ASSY WIPPER,S,P,SPUT,EACH,30000,
4739,NISSAN,4432090276-DEV,4432090276-DEV,CHAMBER ASSY,S,P,SPUT,EACH,696000,
4747,NISSAN,44327-99004,44327-99004,DIAPRAGM,G,P,SPUT,EACH,250000,
4762,NISSAN,48721-Z0025,48721-Z0025,ELEMENT STEERING,G,P,SPUT,EACH,250000,
4820,NISSAN,15274-99386,15274-99386,"FILTER ELEMENT, FLUID",S,P,SPUT,EACH,74864,
4838,NORDBERG,804477,804477,AIR CLEANER(MM0235078),S,P,SPUT,EACH,1524573.38,
4846,NORDBERG,N05502219,N05502219,AIR CLEANER OUT,S,P,SPUT,EACH,3563680.22,
4879,PAFECTA,DEMIN WATER -1000CC,DEMIN WATER -1000CC,BATTERY WATER,G,A,SPUT,BOTL,4950,FP
4887,GEMI,SX 40-60/9 C7 W2,SX 40-60/9 C7 W2,CLAMP HOSE,G,P,SPUT,EACH,5649.12,FP
4994,PERTAMIN,SAE10 MEDITRAN,SAE10 MEDITRAN,"LUBRICATING OIL,HYDRAULIC",L,P,SPUT,LITR,14225,FP
5074,GENR8,16-1740,16-1740,SWITCH ON OFF,G,P,SPUT,EACH,72128.13,FP
5157,SHELL,S4ATFHDX,S4ATFHDX,"LUBRICATING OIL, GEAR",S,P,SPUT,LITR,0,
5280,VOGEL,406 423,406 423,MALE CONNECTOR,G,P,SPUT,EACH,10791.37,FP
5645,VOLVOBM,11172907,11172907,AIR FILTER,S,P,SPUT,EACH,137589.29,NM
10595,,,,CABLE ASSY,S,P,SPUT,EACH,0,
10959,PERTAMIN,MEDITRAN SX CH-4,MEDITRAN SX CH-4,"LUBRICATING OIL,MINERAL,STEAM CYLINDER",L,P,SPUT,LITR,19134,FP
11106,SCANIA,1763776,1763776,FUEL FILTER,S,G,UTVH,EACH,0,FP
11130,SHELL,TELLUS 68,TELLUS 68,"LUBRICATING OIL, HYDRAULIC",L,P,SPUT,LITR,16899.07,FP
11262,VOGEL,406 403,406 403,STRAIGH PUMP,S,P,SPUT,EACH,30263,FP
11890,VOLVOPM,1629499,1629499,CLAMP,S,P,SPUT,EACH,442708.34,FP
12039,VOLVOBM,21707133,21707133,OIL FILTER,S,P,SPUT,EACH,108592.25,FP
12542,VOLVOPM,1665908,1665908,OUTER ELEMENT,S,P,SPUT,EACH,1401071.05,FP
12567,VOLVOPM,1699830,1699830,COOLANT FILTER,S,P,SPUT,EACH,368704.02,FP
12575,VOLVOPM,323139-6,323139-6,FILTER INSERT,S,P,SPUT,EACH,124938.83,
12625,YANMAR,104104-21600,104104-21600,V-PULLEY,S,P,SPUT,EACH,127000,
12633,YANMAR,105100-77010,105100-77010,"STARTING, MOTOR",S,P,SPUT,EACH,7900000,FP
12641,YANMAR,105370-55710,105370-55710,"FILTER ELEMENT, FLUID",G,P,SPUT,EACH,15000,
12658,YANMAR,105700-11100,105700-11100,INLET VALVE,S,P,SPUT,EACH,70000,NM
12666,SKF,6312,6312,"BEARING, BALL, ANNULAR",S,P,SPUT,EACH,341000,FP
12682,YANMAR,106100-77620,106100-77620,SWITCH,S,P,SPUT,EACH,105000,FP
12690,YANMAR,106990-13510,106990-13510,SILLINCER,S,P,SPUT,EACH,538600,
12708,YANMAR,121850-22300,121850-22300,PIN PISTON,S,P,SPUT,EACH,115000,NM
12716,YANMAR,26116-100302,26116-100302,BOLT,S,P,SPUT,EACH,7200,NM
12724,YANMAR,705700-23100,705700-23100,CONNECTING ROD,S,P,SPUT,EACH,895000,NM
12732,YANMAR,705700-92600,705700-92600,GASKET AND SEAL SET,S,P,SPUT,EACH,335250,
12948,BANDO,A-38,A-38,V-BELT,G,P,SPUT,EACH,15200,FP
13037,FLEETGRD,AF872M,AF872M,AIR CLEANER,S,P,SPUT,EACH,1000000,FP
13060,FLEETGRD,FF105D,FF105D,FUEL FILTER,G,P,SPUT,EACH,45926.8,FP
13086,FLEETGRD,LF670,LF670,LUBE FILTER,G,P,SPUT,EACH,114750.29,FP
13219,PERKIN,26510214,26510214,AIR CLEANER,S,P,SPUT,EACH,173250,FP
13243,PERKIN,2418F475,2418F475,REAR OIL SEAL,S,P,SPUT,EACH,390000,FP
13342,FLEETGRD,WF2075,WF2075,"COOLANT FILTER, FLUID",S,P,SPUT,EACH,225000,FP
13474,PERKIN,26510354,26510354,AIR CLEANNER INNER,S,P,SPUT,EACH,520000,FP
13482,PERKIN,26560143,26560143,FUEL FILTER,G,P,SPUT,EACH,205714,FP
13508,PERKIN,2871A141,2871A141,ALTERNATOR,S,P,SPUT,EACH,1846030,FP
13581,FLEETGRD,CC2869,CC2869,ANTI FREEZE COOLANT,G,P,SPUT,PAIL,491943.31,
13631,FLEETGRD,LF777,LF777,LUBE FILTER,G,P,SPUT,EACH,145000,FP
13649,KUBOTA,16241-9149-0,16241-9149-0,STUD,S,P,SPUT,EACH,7200,FP
13755,ALLMAKES,LF701,LF701,OIL FILTER,S,P,SPUT,EACH,76759.53,FP
13771,PERKIN,26510353,26510353,ELEMENT AIR,S,P,SPUT,EACH,580000,FP
13862,BANDO,B-51,B-51,V-BELT,G,P,SPUT,EACH,28000,FP
13870,MTSUBOSH,B-53,B-53,V-BELT,S,P,SPUT,EACH,31800,NM
13896,BANDO,B-67,B-67,V-BELT,S,P,SPUT,EACH,35000,
13904,BANDO,C-112,C-112,V-BELT,S,P,SPUT,EACH,260000,NM
13912,MTSUBOSH,C-69,C-69,V-BELT,S,P,SPUT,EACH,65000,
13938,BRGSTONE,12.00-R20-FLAPPER,12.00-R20-FLAPPER,FLAPPER,S,P,SPUT,EACH,187916.67,NM
14001,CAT,142-1340,142-1340,AIR CLEANER,S,P,SPUT,EACH,1200000,FP
14050,CAT,1R-0750,1R-0750,FUEL FILTER,S,P,SPUT,EACH,278296.11,FP
14126,CIGWELD,308734,308734,FLASHBACK,S,P,SPUT,EACH,400000,FP
14134,CIGWELD,LP 112,LP 112,R H HOSE END KIT,S,P,SPUT,KIT,127300,FP
14159,COSMOROD,"CA-33, 3.2 MM","CA-33, 3.2 MM","ELECTRODE, WELDING",S,P,SPUT,KG,0,
14167,COSMOROD,"CA-99, 3.2 MM","CA-99, 3.2 MM",WELDING ELEKTRODES,S,P,SPUT,KG,0,
14183,CUMMINS,131026,131026,SEAL O-RING,S,P,SPUT,EACH,0,FP
14191,CUMMINS,207244,207244,SEAL INJECTOR,S,P,SPUT,EACH,0,FP
14209,CUMMINS,3023095,3023095,WASHER SEALING,S,P,SPUT,EACH,62240.19,FP
14316,DONALSON,P822768,P822768,AIR CLEANER,S,P,SPUT,EACH,182930,FP
14472,GS,N200 AH,N200 AH,"BATTERY, STORAGE",S,P,SPUT,EACH,1621000,
14498,HALTEC,OR-225-TPSPN,OR-225-TPSPN,O-RING,S,P,SPUT,EACH,23000,FP
14613,KLEEN,KL 33 - C,KL 33 - C,GREASE ADDITIVE,H,P,SPUT,PAIL,1600000,NM
14688,KOMATSU,01010-81435,01010-31435,"BOLT, MACHINE",S,G,UTVH,EACH,9197.48,FP
14696,KOMATSU,01010-81635,01010-81635,"BOLT, MACHINE",S,G,UTVH,EACH,9007.36,FP
14704,KOMATSU,01010-52285,01010-52285,BOLT,S,G,UTVH,EACH,0,FP
14712,KOMATSU,01010-61645,Duplikasi Pref,"BOLT, MACHINE",S,G,UTVH,EACH,0,FP
14720,KOMATSU,01010-62465,01010-62465,BOLT,S,G,UTVH,EACH,0,FP
14738,KOMATSU,01010-80820,01000-30820,"SCREW, MACHINE",S,G,UTVH,EACH,0,FP
14746,KOMATSU,01010-81220,Duplikasi Pref,BOLT,S,G,UTVH,EACH,0,FP
14753,KOMATSU,01010-81235,01010-81235,"BOLT, MACHINE",S,G,UTVH,EACH,6507.14,FP
14779,KOMATSU,01010-62480,01010-62480,"BOLT, MACHINE",S,G,UTVH,EACH,0,FP
14787,KOMATSU,Duplikasi Pref,Duplikasi Pref,BOLT,S,G,UTVH,EACH,0,FP
14795,KOMATSU,01011-63015,01011-63015,"BOLT, MACHINE",S,G,UTVH,EACH,0,FP
14803,KOMATSU,01050-61475,01050-61475,BOLT,S,G,UTVH,EACH,20540.02,FP
14811,KOMATSU,01144-51460,01144-51460,STUD,S,G,UTVH,EACH,0,FP
14829,KOMATSU,01435-01016,01435-01016,"SCREW, MACHINE",S,G,UTVH,EACH,15160.35,FP
14837,KOMATSU,01435-01235,01435-01235,BOLT,S,G,UTVH,EACH,12722.42,FP
14845,KOMATSU,01580-02016,01580-02016,"NUT, PLAIN, HEXAGON",S,G,UTVH,EACH,0,FP
14852,KOMATSU,01580-12016,01580-12016,"NUT, PLAIN, HEXAGON",S,G,UTVH,EACH,0,FP
14860,KOMATSU,01580-13024,01580-13024,"NUT, PLAIN, HEXAGON",S,G,UTVH,EACH,53878.94,FP
14878,KOMATSU,01590-14850,Duplikasi Pref,NUT,S,G,UTVH,EACH,604095.56,FP
14886,KOMATSU,01593-23018,01593-23018,NUT,S,G,UTVH,EACH,0,FP
14894,KOMATSU,01640-21626,01640-21626,"WASHER, FLAT",S,G,UTVH,EACH,2795.31,FP
14902,KOMATSU,01643-31232,Duplikasi Pref,"WASHER, FLAT",S,V,UTVH,EACH,2721.09,FP
14910,KOMATSU,01643-31645,01643-01645,"WASHER, FLAT",S,G,UTVH,EACH,4951.8,FP
14928,KOMATSU,01643-32260,01643-02260,"WASHER, FLAT",S,G,UTVH,EACH,8873.72,FP
14936,KOMATSU,01643-32780,01643-02780,"WASHER, FLAT",S,G,UTVH,EACH,31563.98,FP
14944,KOMATSU,01643-33080,01643-03080,"WASHER, FLAT",S,G,UTVH,EACH,0,FP
14951,KOMATSU,01643-33690,01643-33690,Washer,S,G,UTVH,EACH,65284.04,FP
14969,KOMATSU,01659-28518,01659-28518,"WASHER, FLAT",S,G,UTVH,EACH,0,FP
14977,KOMATSU,02290-12031,02290-12031,"NUT, PLAIN, HEXAGON",S,G,UTVH,EACH,51570.33,FP
14985,KOMATSU,04050-12018,04050-12018,COTTER PIN,S,G,UTVH,EACH,0,FP
14993,KOMATSU,04050-18085,Duplikasi Pref,"PIN, COTTER, SPLIT",S,G,UTVH,EACH,10090.09,FP
15008,KOMATSU,04065-06020,04065-06020,RING SNAP,S,G,UTVH,EACH,15576.04,FP
15016,KOMATSU,04081-06012,04081-06012,LOCK,S,G,UTVH,EACH,0,FP
15024,KOMATSU,04120-21738,04120-21738,V-BELT AC,S,G,UTVH,EACH,181725.89,FP
15032,KOMATSU,04120-21758,04120-21758,V-BELT,S,G,UTVH,EACH,0,FP
15040,KOMATSU,04121-22266,04121-22266,V-BELT,S,G,UTVH,EACH,640307.35,FP
15057,KOMATSU,04122-22574,04122-22574,V-BELT ASSY,S,G,UTVH,EACH,953014.18,FP
15065,KOMATSU,04256-40616,04256-40616,JOINT,S,G,UTVH,EACH,0,FP
15073,KOMATSU,06000-32052,06000-32052,"BEARING, ROLLER, TAPERED",S,G,UTVH,EACH,0,FP
15081,KOMATSU,06002-32218,06002-32218,"BEARING, BALL, ANNULAR",S,G,UTVH,EACH,625000,FP
15099,KOMATSU,06123-01414,06123-01414,BEARING,S,G,UTVH,EACH,0,FP
15107,KOMATSU,07000-01006,07000-01006,O-RING,S,G,UTVH,EACH,0,FP
15115,KOMATSU,07000-12011,07000-12011,O-RING,S,G,UTVH,EACH,0,FP
15123,KOMATSU,6240-61-1510,6240-61-1510,O-RING,S,G,UTVH,EACH,1867.59,FP
15131,KOMATSU,07000-02021,07000-02021,O-RING,S,G,UTVH,EACH,0,FP
15149,KOMATSU,07000-02060,07000-02060,O-RING,S,G,UTVH,EACH,9920.63,FP
15156,KOMATSU,07000-02070,07000-02070,O-RING,S,G,UTVH,EACH,0,FP
15164,KOMATSU,07000-12090,07000-12090,O-RING,S,G,UTVH,EACH,0,FP
15172,KOMATSU,07000-12100,07000-12100,O-RING,S,G,UTVH,EACH,19192.83,FP
15180,KOMATSU,07000-12115,07000-12115,O-RING,S,G,UTVH,EACH,0,FP
15198,KOMATSU,07000-03022,07000-03022,O-RING,S,G,UTVH,EACH,2873.57,FP
15206,KOMATSU,07000-03032,07000-03032,O-RING,S,G,UTVH,EACH,4960.32,FP
15214,KOMATSU,07000-03130,07000-03130,O-RING,S,G,UTVH,EACH,0,FP
15222,KOMATSU,07000-15070,07000-15070,O-RING,S,G,UTVH,EACH,14084.51,FP
15230,KOMATSU,07000-15165,07000-15165,O-RING,S,G,UTVH,EACH,0,FP
15255,KOMATSU,07000-05230,07000-05230,O-RING,S,G,UTVH,EACH,0,FP
15263,KOMATSU,07000-11009,07000-11009,O-RING,S,V,UTVH,EACH,2401.54,FP
15271,KOMATSU,07000-12014,07000-12014,O-RING,S,V,UTVH,EACH,2839.67,FP
15297,KOMATSU,07000-12060,07000-12060,O-RING,S,V,UTVH,EACH,10214.01,FP
15313,KOMATSU,07000-12105,07000-12105,O-RING,S,G,UTVH,EACH,22898.55,FP
15321,KOMATSU,07000-12135,07000-12135,O-RING,S,G,UTVH,EACH,33204.26,
15339,KOMATSU,07000-13022,07000-13022,O-RING,S,G,UTVH,EACH,4620,FP
15347,KOMATSU,07000-13028,07000-13028,O-RING,S,G,UTVH,EACH,3902.57,FP
15354,KOMATSU,07000-13032,07000-13032,O-RING,S,V,UTVH,EACH,4725.83,FP
15362,KOMATSU,07000-13038,07000-03038A,O-RING,S,V,UTVH,EACH,6869.48,FP
15370,KOMATSU,07000-13042,07000-13042,O-RING,S,G,UTVH,EACH,6507.89,FP
15388,KOMATSU,07000-15170,07000-15170,O-RING,S,G,UTVH,EACH,0,FP
15396,KOMATSU,07000-15210,07000-15210,O-RING,S,V,UTVH,EACH,0,FP
15404,KOMATSU,07000-22016,07000-22016,O-RING,S,G,UTVH,EACH,0,FP
15412,KOMATSU,07000-42060,07000-42060,O-RING,S,G,UTVH,EACH,0,FP
15420,KOMATSU,07000-F3048,07000-F3048,O-RING,S,G,UTVH,EACH,41650.85,FP
15438,KOMATSU,07001-02018,07001-02018,RING BACK UP,S,G,UTVH,EACH,35026.74,FP
15446,KOMATSU,07001-03030,07001-03030,"PACKING, PREFORMED",S,G,UTVH,EACH,0,FP
15453,KOMATSU,07001-05210,07001-05210,"RETAINER, PACKING",S,G,UTVH,EACH,0,FP
15461,KOMATSU,07002-11423,07002-11423,O-RING,S,V,UTVH,EACH,6140.35,FP
15503,KOMATSU,07002-55101,07002-55101,O-RING,S,G,UTVH,EACH,0,
15511,KOMATSU,07011-00042,07011-00042,SEAL OIL,S,G,UTVH,EACH,0,FP
15529,KOMATSU,198-63-93170,198-63-93170,SEAL DUST,S,G,UTVH,EACH,0,FP
15537,KOMATSU,07020-00900,07020-00900,"FITTING, LUBRICATION",S,G,UTVH,EACH,15337.42,FP
15545,KOMATSU,07044-12412,07044-12412,"PLUG, MACHINE THREAD",S,G,UTVH,EACH,118665.47,FP
15552,KOMATSU,07058-00010,07058-00010,ELEMENT ASSY,S,G,UTVH,EACH,202107.28,FP
15560,KOMATSU,07063-01142,88U01142HK,"FILTER ELEMENT, FLUID",S,G,UTVH,EACH,0,FP
15578,KOMATSU,07063-51210,07063-51210,ELEMENT HYDRAULIC,S,G,UTVH,EACH,765208.29,FP
15586,KOMATSU,07098-01415,07098-01415,"HOSE ASSEMBLY, NONMETALLIC",S,G,UTVH,EACH,0,FP
15594,KOMATSU,07099-01218,07099-01218,"HOSE ASSEMBLY, NONMETALLIC",S,G,UTVH,EACH,0,FP
15602,KOMATSU,07102-20406,07102-20406,"HOSE ASSEMBLY, NONMETALLIC",S,G,UTVH,EACH,0,
15610,KOMATSU,07124-01412,07124-01412,HOSE,S,G,UTVH,EACH,2388769.53,FP
15628,KOMATSU,07141-00100,07141-00100,"PACKING, PREFORMED",S,G,UTVH,EACH,309360.94,FP
15636,KOMATSU,07145-00045,07145-00045,"SEAL, PLAIN ENCASED",S,G,UTVH,EACH,66425.34,FP
15644,KOMATSU,07145-00060,07145-00060,"SEAL, PLAIN ENCASED",S,G,UTVH,EACH,0,FP
15651,KOMATSU,07155-01125,07155-01125,"RING, WEARING",S,G,UTVH,EACH,0,FP
15669,KOMATSU,707-52-15310,707-52-15310,BUSHING,S,G,UTVH,EACH,0,FP
15677,KOMATSU,07260-05828,07260-05828,HOSE,S,G,UTVH,EACH,360351.56,FP
15685,KOMATSU,07260-20910A,07260-20910A,HOSE,S,G,UTVH,EACH,0,
15693,KOMATSU,07260-21428A,07260-21428A,HOSE,S,G,UTVH,EACH,0,
15701,KOMATSU,07260-21445A,07260-21445A,HOSE,S,G,UTVH,EACH,0,
15719,KOMATSU,07260-23218A,07260-23218A,HOSE,S,G,UTVH,EACH,0,
15727,KOMATSU,07260-23225A,07260-23225A,"HOSE, NONMETALLIC",S,G,UTVH,EACH,0,
15735,KOMATSU,07260-24120,07260-24120,HOSE,S,G,UTVH,EACH,0,FP
15750,KOMATSU,07261-22614A,07261-22614A,"HOSE, NONMETALLIC",S,G,UTVH,EACH,0,
15768,KOMATSU,07281-00489,07281-00489,"CLAMP, HOSE",S,G,UTVH,EACH,19613.53,FP
15776,KOMATSU,07281-00809,07281-00809,"CLAMP, HOSE",S,G,UTVH,EACH,24503.31,FP
15784,KOMATSU,07433-71103B,07433-71103B,PUMP,S,G,UTVH,EACH,0,
15792,KOMATSU,08074-40000,08074-40000,"SWITCH, ENGINE TEMPERATURE, AUTOMOTIVE",S,G,UTVH,EACH,257452.57,FP
15800,KOMATSU,22B-06-11910,22B-06-11910,"SWITCH, SAFETY, NEUTRAL START",S,G,UTVH,EACH,886580.88,FP
15818,KOMATSU,08088-40000,08088-40000,RELAY,S,G,UTVH,EACH,0,FP
15826,KOMATSU,09019-28036,09019-28036,WRENCH,S,G,UTVH,EACH,0,FP
15834,KOMATSU,09282-00022,09282-00022,CAP,S,G,UTVH,EACH,75085.33,FP
15842,KOMATSU,09982-20057,09982-20057,CAP,S,G,UTVH,EACH,0,FP
15859,KOMATSU,113-78-21170,113-78-21170,PIN ASSY,G,G,UTVH,EACH,117380.18,FP
15867,KOMATSU,14X-911-7611,14X-911-7611,Duct,S,G,UTVH,EACH,0,FP
15875,KOMATSU,14X-911-7660,14X-911-7660,CLAMP,S,G,UTVH,EACH,0,FP
15883,KOMATSU,15A-06-11190,15A-06-11190,SENSOR E/G OIL PRESURE,S,G,UTVH,EACH,0,FP
15891,KOMATSU,175-15-41121,175-15-41121,GASKET,S,G,UTVH,EACH,0,FP
15909,KOMATSU,175-30-14230,175-30-14230,GASKET,S,G,UTVH,EACH,0,
15917,KOMATSU,175-49-11580,175-49-11580,"FILTER ELEMENT, FLUID",S,G,UTVH,EACH,74655.59,FP
15925,KOMATSU,175-78-69580,175-78-69580,VALVE,S,G,UTVH,EACH,0,FP
15933,KOMATSU,195-27-33130,195-27-33130,"BOLT, MACHINE",S,G,UTVH,EACH,0,
15941,KOMATSU,195-30-00580,195-30-00580,CARRIER ROLLER,S,G,UTVH,EACH,0,FP
15958,KOMATSU,195-30-01031,195-30-01031,"IDLER ASSEMBLY, TRACK ROLLER",S,G,UTVH,EACH,0,FP
15966,KOMATSU,195-30-31231,195-30-31231,"PACKING, PREFORMED",S,G,UTVH,EACH,0,FP
15974,KOMATSU,195-30-37250,195-30-37250,BOLT,S,G,UTVH,EACH,303036.05,FP
15982,KOMATSU,195-32-00542,195-32-00542,LINK ASSY,S,G,UTVH,EACH,0,FP
15990,KOMATSU,195-32-61111,195-32-61111,SHOE,S,G,UTVH,EACH,0,FP
16006,KOMATSU,195-43-45311,195-43-45311,ABSORBER,S,G,UTVH,EACH,0,FP
16022,KOMATSU,195-78-21320,195-78-21320,PROTECTOR,S,G,UTVH,EACH,0,FP
16048,KOMATSU,195-Z11-2280,195-Z11-2280,BODY,S,G,UTVH,EACH,0,FP
16055,KOMATSU,195-Z11-4510,195-Z11-4510,LOCK RH,S,G,UTVH,EACH,0,FP
16063,KOMATSU,195-Z11-5870,195-Z11-5870,FILTER,S,G,UTVH,EACH,0,FP
16071,KOMATSU,198-78-21350,198-78-21350,POINT RIPPER,S,G,UTVH,EACH,0,
16089,KOMATSU,17A-06-17921,17A-06-17921,"LAMP UNIT, VEHICULAR",S,G,UTVH,EACH,0,FP
16097,KOMATSU,205-43-71580,205-43-71580,CABLE,S,G,UTVH,EACH,0,FP
16105,KOMATSU,Duplikasi Pref,Duplikasi Pref,SPROCKET,S,G,UTVH,EACH,0,FP
16113,KOMATSU,209-30-00191,Duplikasi Pref,TRACK ROLLER ASSY,S,G,UTVH,EACH,0,FP
16121,KOMATSU,209-30-15230,209-30-15230,"PACKING, PREFORMED",S,G,UTVH,EACH,0,FP
16139,KOMATSU,209-30-65111,209-30-65111,ROD,S,G,UTVH,EACH,0,FP
16147,KOMATSU,209-30-65150,209-30-65150,NUT,S,G,UTVH,EACH,0,FP
16154,KOMATSU,209-30-75110,209-30-75110,COLLAR,S,G,UTVH,EACH,0,FP
16162,KOMATSU,209-32-05022,209-32-05022,SHOE BOLT KIT,S,G,UTVH,EACH,0,FP
16170,KOMATSU,209-38-12470,209-38-12470,"FILTER ELEMENT, FLUID",S,G,UTVH,EACH,0,FP
16188,KOMATSU,209-60-76211,209-60-76211,"FILTER, FLUID",S,G,UTVH,EACH,0,FP
16196,KOMATSU,209-70-54210,209-70-54210,TOOTH,S,G,UTVH,EACH,0,FP
16204,KOMATSU,209-70-54610,209-70-54610,SHROUND,S,G,UTVH,EACH,0,FP
16212,KOMATSU,209-949-0012,209-949-0012,SHIM,S,G,UTVH,EACH,0,
16220,KOMATSU,215-06-11140,215-06-11140,AMPERE METER,S,G,UTVH,EACH,0,
16238,KOMATSU,21T-09-11480,21T-09-11480,O-RING,S,G,UTVH,EACH,0,FP
16246,KOMATSU,232-06-51780,232-06-51780,HARNESS,S,G,UTVH,EACH,0,FP
16253,KOMATSU,232-06-52610,232-06-52610,FUSE BOX,S,G,UTVH,EACH,0,
16261,KOMATSU,232-06-54310,232-06-54310,HARNESS,S,G,UTVH,EACH,0,FP
16279,KOMATSU,232-06-57150,232-06-57150,HARNESS,S,G,UTVH,EACH,0,FP
